Codes,Returns,KODEX's Returns at same time,S&P's Return
9,-0.59,2.61,0.46
9,-0.43,-1.08,-0.6
9,0,1.25,0.39
9,0.43,-0.43,-0.48
9,0.32,0.23,0.48
9,0.21,0.13,0.35
9,0.64,-0.05,-0.7
9,1.01,-0.2,-0.97
9,-0.47,-0.2,0.16
9,0.26,0.8,0.87
9,0.32,0.3,0.21
9,-0.63,0.1,0.02
9,0.37,1.17,0.85
9,-0.21,0.62,0.05
9,1.05,-0.1,0.14
9,0.1,-0.68,-0.19
9,-0.31,0.02,-0.23
9,0.31,-0.28,0.28
9,-0.89,1.23,0.93
9,1.95,-0.15,0.1
9,0.57,-0.6,-0.24
9,-0.15,0.51,0.16
9,-1.13,0.75,-0.21
9,-0.21,-0.97,-0.24
9,-0.21,0.55,0.4
9,0.31,-0.02,0.29
9,-0.57,-0.4,-0.24
9,-0.68,0.03,-0.07
9,-0.16,0.54,0.07
9,-0.37,0.31,0.73
9,-0.05,-0.63,-0.55
9,0.05,0.66,-0.16
9,0.48,0.24,0.16
9,0.11,0.55,-0.09
9,-0.21,0.03,-0.02
9,-0.11,-0.32,-0.52
9,-0.05,0.69,0.87
9,-0.58,-0.3,-0.81
9,-0.69,0.22,0.23
9,-0.8,-0.62,-0.02
9,0.11,0.38,-0.19
9,-0.05,0.02,0.12
9,-0.38,-0.4,-0.71
9,-1.3,0.34,0.89
9,0.44,0.56,-0.17
9,0.71,-0.02,-0.16
9,0.16,1.08,0.75
9,-0.32,0.14,0.09
9,0.92,0.42,0.52
9,0.54,-0.03,-0.05
9,0.21,0.13,0.21
9,-0.21,0.52,0.43
9,0.59,0.42,-0.03
9,0.59,-0.03,-0.19
9,0.11,-0.5,0.05
9,-0.63,-0.23,0.46
9,1.33,0.33,0.17
9,-0.26,-1.95,-0.49
9,0.63,0,0.15
9,-0.21,0.89,0.17
9,-0.16,0.27,-0.14
9,-0.37,-1.78,0.05
9,0.74,0.53,0.03
9,-0.68,0.06,0.02
9,0,-0.16,0
9,0.37,-1.26,-0.22
9,1.1,-0.47,-0.09
9,0.62,-1.83,-1.23
9,0.1,0.89,0.33
9,-1.18,0.61,0.71
9,0.89,0.57,0.05
9,0.41,-0.1,-1.13
9,-0.05,-0.11,-0.62
9,-0.31,0.34,0.33
9,-0.1,0.06,0.92
9,0.31,0.47,-0.36
9,0.05,0.06,-0.16
9,0.77,-0.58,-0.09
9,1.53,-0.26,-0.03
9,-0.6,0.37,0.66
9,-0.56,-0.61,0.4
9,1.22,0,0.31
9,1.51,-1.12,0.32
9,-0.45,-0.1,-0.27
9,0.2,-0.21,-0.46
9,-0.3,1.25,0.1
9,1.35,0.07,0.03
9,-0.98,0.91,0.46
9,-0.79,0.08,0.51
9,0.2,0.05,0.34
9,-0.8,0.39,0.02
9,0.91,0.56,-0.12
9,-0.95,1.61,0.47
9,-0.6,-0.05,0.03
9,0,-0.06,-0.1
9,-0.86,0.08,0.07
9,-0.2,-0.64,-0.2
9,-0.15,-0.09,-0.02
9,1.33,-0.51,-0.08
9,-1.32,-0.21,0.07
9,-1.44,0.11,0.46
9,0.42,0.78,0.07
9,0.57,1.81,1.51
9,0.05,1.05,0.1
9,0.52,0.64,0.08
9,-0.1,-0.12,-0.03
9,0.62,0.09,0.02
9,-1.02,0.21,0.28
9,-0.46,-0.06,-0.02
9,-0.83,-0.4,-0.08
9,0.63,0.53,0.31
9,-0.41,0.3,0.46
9,0.31,-0.18,-0.52
9,-0.47,0.08,0.12
9,0.42,-0.68,-0.21
9,-1.09,0.69,0.02
9,0.05,0.3,0.39
9,0.68,1,0
9,-0.16,1.65,0.31
9,0.37,-0.35,-0.44
9,-0.26,0.22,0.31
9,-0.47,-0.4,0.07
9,0.73,-0.1,0.77
9,-0.26,0.3,-0.39
9,0.31,-0.28,0.18
9,0.31,-0.27,-0.21
9,-0.57,-0.52,-0.24
9,0,-0.07,-0.11
9,0.31,-0.61,-0.08
9,-0.47,0.65,0
9,0.57,-0.03,0.26
9,0.57,-0.43,-0.34
9,-1.08,0.23,0.46
9,0.37,0.61,0.65
9,0.62,-0.18,-0.28
9,-0.16,0.21,-0.02
9,0.21,-1.7,0.29
9,0.15,0.27,-0.16
9,0,-0.05,1.18
9,-0.77,-1.63,-0.05
9,-0.52,-0.03,0.71
9,-0.16,1.06,0.64
9,0.05,0.27,-0.6
9,-0.78,-1.43,-0.68
9,-0.42,-0.32,0.4
9,-0.9,0.31,0.1
9,0.05,0.12,0.61
9,-0.37,-0.34,0.33
9,-0.21,0.79,-0.08
9,1.29,0.11,0.16
9,-0.11,-0.17,-0.39
9,0,0.12,1.11
9,0.53,0.03,0.22
9,0.05,-0.28,-0.14
9,-0.11,-1.95,-0.31
9,0.16,0.48,0.31
9,1.27,-0.4,-0.16
9,0.1,1.17,0.06
9,0.78,1.25,-0.05
9,1.24,0.44,-0.33
9,0.31,0.43,0.71
9,-0.31,-0.79,0.66
9,0.66,1.36,0.45
9,0,0.68,0.65
9,-0.35,-0.4,0.05
9,-0.36,-0.64,0.2
9,0.36,-0.51,0.09
9,1.12,0.18,0.58
9,1.11,0.23,0.7
9,-0.3,0.79,0.29
9,-0.45,-0.24,-0.47
9,-0.45,0.08,0.68
9,-0.05,0.08,-0.3
9,0.3,-1.02,0.51
9,0.35,1.35,1.14
9,0.1,0.16,-0.04
9,2.1,0.78,0.03
9,-0.98,0.4,0.16
9,-0.44,0.68,0.96
9,-0.99,-1.25,-1.12
9,0.65,0.07,-0.46
9,-0.25,0.03,0.25
9,0.45,-1.93,-0.55
9,-1.34,-1.06,-2.47
9,1.06,-1.42,-6.04
9,-0.9,-2.53,3.21
9,-1.46,0.84,0.14
9,0.46,-2.65,-2.57
9,0.51,1.12,1.2
9,0.25,0.77,0.48
9,0.45,1.3,0.76
9,1.16,0.52,2.88
9,-0.7,-1.16,-0.63
9,-1,0.52,-0.57
9,-0.51,-0.66,-0.79
9,0.3,1.57,1.27
9,1.11,0.17,0.99
9,-0.35,-0.31,0.89
9,-1.31,-1.14,-1.25
9,0,-1.4,-2.38
9,0.76,-1.31,-0.14
9,-0.35,2.01,1.78
9,0.61,0.13,-1.21
9,-0.6,1.02,1.33
9,-0.71,1.15,0.56
9,0.66,0.89,2.1
9,-0.51,0.46,-0.5
9,0.46,-0.08,-0.71
9,0.25,0.35,-0.4
9,-0.91,-0.18,-0.14
9,-0.46,-0.72,-0.28
9,0.56,0.48,-0.74
9,-0.15,0.02,-0.11
9,0.97,0.38,-0.08
9,1.11,-3.33,-3.57
9,0.3,0.87,-0.19
9,0.35,0.42,1.97
9,-0.7,-1.23,-2.11
9,-1.15,0.82,-0.19
9,0.76,0.25,1.26
9,-0.45,-0.23,-0.27
9,0.61,-0.2,-2.04
9,-0.3,-1.54,0.88
9,-0.55,1.39,1.93
9,-0.05,-0.49,-0.69
9,0.35,0.7,-0.45
9,0.05,0.09,1.13
9,1.01,-0.31,-0.59
9,0.15,-0.02,0.21
9,-0.8,0.66,0.75
9,0.45,0.08,0.11
9,-0.1,-0.14,1.06
9,-0.05,1.11,0.53
9,0.55,0.56,0.02
9,-0.4,-0.66,-0.66
9,-0.7,-0.06,-0.6
9,-0.86,-0.56,-0.13
9,0.15,-0.64,-1.54
9,-0.51,1.26,0.42
9,-0.15,0.91,1.07
9,-0.2,0.65,0.24
9,-0.72,-0.71,-0.9
9,0.21,-0.34,-0.89
9,0.31,-0.8,-0.03
9,0,-0.46,1.5
9,-0.26,-0.33,0.14
9,0.31,0.68,1.12
9,0.51,0.62,0.5
9,0,-0.2,0.92
9,-0.66,-0.91,-0.65
9,-1.39,0.32,-0.47
9,-0.73,-0.36,0.41
9,0.37,0.32,0.03
9,-0.42,0.16,0.25
9,0.37,0.68,-0.2
9,0.16,-0.31,0.17
9,0.89,0.16,0.26
9,-0.52,0.42,-0.15
9,-0.21,-0.92,-0.51
9,0.21,-2.13,-0.59
9,0.36,0.4,0.78
9,-0.47,0.61,-0.31
9,-0.63,0.53,1.01
9,0.26,0.22,0.2
9,0.21,0.87,1.19
9,-0.16,-0.97,-0.46
9,0.52,0.87,0.54
9,-0.1,-0.13,0.23
9,0.36,-1.83,-0.46
9,-0.57,-0.5,0.37
9,-1.15,-1.19,-0.46
9,-0.16,-1.29,-0.88
9,-0.37,0.71,0.91
9,-0.9,-0.85,0.15
9,0.48,0.76,-0.64
9,-0.32,-0.05,-0.46
9,-0.11,-0.12,-0.72
9,-0.64,-0.36,-0.19
9,-0.32,-0.89,-0.45
9,-0.11,0.22,0.64
9,-0.27,-2.23,-0.73
9,-0.6,0.14,0.83
9,1.31,-0.29,-0.46
9,0,-0.24,-0.02
9,0,0.72,0.98
9,0.43,0.75,1.1
9,-0.48,0.13,0.59
9,-0.59,-0.57,-0.53
9,-0.43,0.3,0.37
9,0.16,0.99,0.79
9,-0.22,-0.3,-0.05
9,-0.11,-0.12,-0.39
9,-1.63,-0.23,0.68
9,0.11,-0.27,0.02
9,-0.17,0.49,-0.39
9,0.67,-0.8,-0.08
9,-0.88,0.3,0.66
9,0.61,-0.19,-0.05
9,0.22,0.68,0.69
9,-0.61,0.3,0.28
9,-0.22,-0.23,-1.38
9,0.11,0.13,0.09
9,-0.06,0.35,0.5
9,-0.17,-1.79,-0.57
9,-1.06,0.78,0.89
9,0.56,-0.15,0.45
9,-0.39,0.68,0.42
9,0.34,0.02,0.16
9,0.22,-0.05,0
9,-0.67,-1.09,-0.53
9,0.11,-1.33,-0.45
9,-1.35,0.45,0.21
9,-1.48,-0.98,-0.21
9,0,0.03,0.54
9,0.81,0.09,0.31
9,0.97,1.09,0.19
9,-0.28,0.36,-0.27
9,-0.06,0.41,0.36
9,-0.34,0.39,0
9,1.48,0.51,0.75
9,0.23,0.07,0.54
9,-0.45,0.29,0.1
9,-0.28,0.05,0.35
9,0.28,0.4,-0.35
9,-0.28,-0.58,0.06
9,-0.4,0.44,0.2
9,-0.34,-1.29,-0.6
9,0.4,-0.15,-0.39
9,0.34,-0.56,-0.03
9,-0.68,0.22,0
9,0.28,-0.32,0.18
9,-0.28,-0.1,0.23
9,0.8,0.14,-0.19
9,0.11,1.59,0.73
9,-0.62,-0.79,-0.26
9,-0.17,0.44,-0.34
9,0.4,0.08,0.58
9,0.4,0.94,0.03
9,0.4,0.4,0.87
9,-1.18,0.76,-0.99
9,-1.19,-0.63,0.16
9,0.63,-0.02,0.7
9,0.4,-1.21,-0.35
9,0.34,-1.55,-0.36
9,0.23,-0.15,-0.04
9,-0.34,-0.5,-0.64
9,-0.57,-0.65,-0.31
9,0.46,-4.13,-4.31
9,1.76,0.97,0.6
9,0.67,-0.55,-0.91
9,0.06,-0.27,0.14
9,-0.28,1.3,2.24
9,-0.17,-0.89,-0.66
9,0.45,0.39,-0.57
9,0.11,0.2,-0.35
9,0.11,-2.32,-1.76
9,0.22,-0.51,0.44
9,0.66,-1.6,-2.27
9,-0.27,-1.59,-0.05
9,-0.28,-0.81,-0.41
9,-0.61,0.69,-0.22
9,-0.61,0.46,1.42
9,0.28,-0.42,0.55
9,0.95,3.79,1.86
9,-0.06,-1.1,-1.52
9,-0.44,0.7,0.78
9,0.17,-0.52,0.76
9,-0.44,0.85,1.81
9,-0.39,-0.61,-0.23
9,-1.06,0.26,-0.47
9,-0.23,-0.75,-1.85
9,-0.06,-0.26,-0.48
9,0.79,1,-0.75
9,0.06,-0.07,0.64
9,0.17,0.35,0.22
9,0.39,-0.99,-1.51
9,0,-0.48,-1.45
9,0.61,-0.11,0.14
9,-0.06,-0.63,-0.61
9,-0.22,1.35,0.26
9,-0.28,0.78,0.72
9,-0.56,0.61,1.03
9,0.9,0.18,1.53
9,-0.22,-0.93,0.31
9,0.28,1.75,2.37
9,0.89,-1.12,-1.25
9,-0.28,-0.6,-2.4
9,0.22,-1.49,-1.41
9,0,0.34,0.7
9,0.94,-0.93,-2.45
9,-0.11,-0.24,0.58
9,-0.6,1.3,0.97
9,0.06,0.52,0.16
9,-0.38,-1.59,-1.43
9,0.06,0.28,-0.53
9,0.44,-0.36,-2.22
9,0.27,0.66,-0.13
9,-0.27,-0.88,-1.01
9,1.21,-0.09,-1.81
9,0.27,0.04,-2.19
9,0.92,-1.3,-3.55
9,-0.43,1.24,5.04
9,0.7,0.42,1.23
9,0.53,-1.17,-0.24
9,0.43,-0.97,-0.8
9,0.21,0.77,0.1
9,-0.37,1.43,2.87
9,-0.48,-0.66,0.65
9,-0.32,2.06,1.05
9,1.18,-0.04,-0.46
9,-0.11,0.61,0.88
9,-0.16,-0.87,-0.77
9,-0.05,2.01,1.04
9,0,0.44,0.54
9,0,0.22,-0.29
9,0,0.76,1.45
9,-0.64,0.05,0.87
9,-0.64,-0.5,-0.57
9,0.7,0.58,-0.54
9,-0.37,0.83,-0.02
9,0.16,1.82,0.52
9,1.55,-0.05,0.14
9,0.11,0.47,-0.56
9,0.79,1.22,0.06
9,0.42,-0.1,1.64
9,-0.1,-0.1,0.71
9,-1.14,0,0.8
9,0.21,-1.41,-1.28
9,0.42,0.17,0.57
9,-0.26,0.54,0.69
9,0.31,0.5,1.23
9,-0.42,0.97,0.03
9,0.21,-1.32,-0.86
9,0.89,0.73,1.63
9,0.1,-0.46,-0.05
9,1.14,1.16,0.09
9,-0.05,0,0.47
9,-1.13,0.05,-0.62
9,0.62,0.21,0.9
9,-0.36,-0.38,-0.52
9,-0.05,0.33,0.12
9,-0.88,-1.69,-0.11
9,-1.78,-0.49,1.1
9,-0.69,-0.7,-0.77
9,0.32,-0.28,-0.33
9,-0.21,-0.3,-0.7
9,0.53,-1.36,-0.94
9,0.53,0.07,0.33
9,-0.32,1.02,1.36
9,0.8,-0.73,0.11
9,-0.32,0.27,0.84
9,-0.05,1.16,0.06
9,-0.11,0.09,0.56
9,0.42,-0.11,0.18
9,0.05,0.12,-0.03
9,1,0.69,-0.37
9,-0.57,0.23,1.07
9,0.42,-1.93,-2.17
9,0.26,0.07,0.53
9,-0.57,-0.02,0.74
9,-0.26,-0.55,-1.01
9,-1.79,0.59,0.83
9,0.27,1.33,1.04
9,-0.32,0.39,0.45
9,0.48,1.47,0.5
9,-0.05,0.1,-0.25
9,-0.32,0.19,0.46
9,0.64,-0.24,0.16
9,0.11,0.17,0.1
9,0.48,0.51,-0.25
9,0.16,-0.22,0.26
9,-1,0.24,0
9,-0.53,0.41,0.57
9,-0.27,0.39,0.12
9,-0.59,-0.07,0.01
9,-0.7,-1.59,-0.74
9,0.49,0.02,0.68
9,0.38,0.02,-0.32
9,-0.59,0.17,0.32
9,-0.22,-1.08,0.74
9,0.54,-0.16,-0.03
9,0.38,-0.59,-0.33
9,0.27,2.01,0.7
9,-0.11,-0.63,-0.12
9,-0.91,0.44,-0.43
9,-0.16,-0.89,-0.16
9,1.09,-0.79,0.25
9,0.16,-0.46,-1.3
9,-0.27,-2.93,-0.65
9,0.16,0.18,-0.09
9,-0.05,-1.17,-0.41
9,1.13,-0.19,-1.35
9,-0.32,0.47,1.04
9,0.16,-1.41,-0.06
9,-0.69,-0.66,0.73
9,-0.91,0.26,0.04
9,-0.11,0.49,-0.49
9,-0.22,0.23,0.27
9,0.16,-0.13,-0.7
9,0.65,-0.73,-0.43
9,0.27,0.08,0.13
9,-0.27,0.15,0.07
9,0,-1.36,-1.68
9,-0.48,0.92,-0.09
9,1.19,-0.17,-0.67
9,1.5,1.65,-0.95
9,1.11,-0.19,0.37
9,0.26,0.11,2.1
9,-0.16,0.04,1.5
9,-0.26,1.46,1.21
9,0.16,0.57,0.35
9,0.63,-0.35,-0.62
9,0.16,-0.83,-0.04
9,0.83,-0.02,0.58
9,-0.67,0.06,0.09
9,0.57,0.5,-0.28
9,-0.21,1.25,1.13
9,2.78,0.35,0.68
9,0.9,-0.27,0.23
9,0.69,0.16,0.24
9,1.58,-0.15,-0.5
9,-1.36,0.11,-0.78
9,-0.25,1.22,0.23
9,0.74,-0.25,0.12
9,-2.2,0.02,1.57
9,0.4,-0.56,-0.26
9,2.54,-1.28,0.23
9,-0.73,0.84,0.91
9,-0.2,-0.15,0.06
9,-0.64,-2.09,-0.72
9,-0.74,-0.2,-0.44
9,-0.15,0.37,0.24
9,1.94,1.22,0.8
9,-0.78,0.22,0.33
9,0.49,-0.05,0.23
9,-0.1,0.44,0.1
9,-0.59,-0.89,-0.41
9,1.09,-0.22,-0.96
9,1.61,1.4,0.91
9,-1.15,-0.04,-0.89
9,-0.68,0.49,0.41
9,0.24,-0.96,0.45
9,0.2,-0.18,0.62
9,-0.58,-0.22,-0.35
9,0.05,-1.34,0.25
9,0.49,0.26,0.11
9,0.49,-1,-0.27
9,-1.6,-0.11,-1.27
9,1.77,-1.13,-0.97
9,1.89,-2.16,-1.63
9,0.19,-1.4,-2.11
9,1.8,-0.61,1.06
9,0.7,0.44,0.96
9,0.14,0.69,1.06
9,-0.46,0.16,-0.1
9,1.81,-1.02,-1.69
9,-1.64,0.71,1.95
9,1.11,-0.33,-2.22
9,-0.69,0.63,1.56
9,-0.51,0.98,0.55
9,0.32,0.19,-0.71
9,-0.05,-0.79,0.56
9,-0.65,-0.1,0.35
9,3.31,-1.46,-3.13
9,-0.45,0.32,1.11
9,0.32,0.97,-0.04
9,0.36,-0.55,0.27
9,-0.99,1.65,1.31
9,-0.41,0.17,-0.25
9,0.14,-0.39,-0.15
9,0.73,1.49,0.7
9,0.5,0.88,1.06
9,-1.98,0.45,0.56
9,-0.41,0.81,0.36
9,-1.24,0.43,-0.38
9,0.09,0.74,0.24
9,0.98,0.31,0.39
9,-0.69,-0.04,0.03
9,0.19,0.55,0.17
9,-0.32,0.66,-0.06
9,0.56,0.55,0.28
9,0.83,0.13,-0.24
9,0.41,0.6,0.09
9,0.5,-1.44,-1.15
9,-1.32,0.18,0.33
9,-0.37,-1.05,0.11
9,-1.02,0.85,-0.24
9,-1.82,0.24,0.53
9,0.95,-2.13,-1.72
9,2.12,-0.41,-1.09
9,-0.14,0.17,1.01
9,-1.11,1.47,0.28
9,0.98,-0.72,-1
9,-0.37,0.7,0.98
9,-0.7,1.03,0.95
9,0.09,0.13,0.14
9,-0.75,0.56,0.5
9,0.85,-0.32,-0.24
9,-0.14,-1,0.26
9,0.09,0.57,0.01
9,-0.47,1.33,0.43
9,0.33,-0.61,-0.58
9,0.14,0.27,0.56
9,0.89,0.09,0.01
9,-0.09,0.38,0.62
9,-0.93,-0.22,0.39
9,-0.19,-0.76,-0.18
9,0.7,0.38,0.48
9,0.79,0.76,-0.13
9,0.05,1.44,0.87
9,-0.46,0.67,0.37
9,-1.25,0.05,-0.32
9,0.42,-0.12,-0.06
9,-1.36,-0.33,0.15
9,-0.52,-0.78,0.1
9,-1,0.89,0.39
9,0.87,-0.81,-0.22
9,0.33,0.8,0.32
9,-0.24,1.41,0.43
9,0.1,-0.1,0.41
9,0.48,-0.43,0.1
9,0.14,-1.29,-0.26
9,-0.24,-1.47,-0.34
9,-0.33,0.49,0.14
9,-0.57,1.11,0.41
9,-0.1,0.02,0.46
9,0.14,0.11,0.38
9,-0.14,-0.44,-0.05
9,0.1,-1.72,-0.01
9,0,0.32,0.35
9,0.1,-0.5,-1.11
9,1.34,-0.67,-0.78
9,-0.24,-0.24,0.51
9,-0.28,1.17,0.48
9,-0.76,0.45,0.5
9,0.05,0.5,-0.08
9,0.05,0.39,-0.12
9,0.77,1.82,0.42
9,-0.47,1.56,1.04
9,0.67,-0.03,0.03
9,0.05,1.38,0.51
9,-0.05,-0.02,-0.31
9,-0.09,0.1,0.21
9,0.19,0.22,0.31
9,0.09,-0.02,0.54
9,0.76,-0.64,0.05
9,0.84,0.41,0.09
9,0.33,1.46,0.58
9,0.28,-0.35,-0.18
9,0.32,-1.06,-0.08
9,1.43,-0.02,-0.28
9,2.23,-0.76,-0.29
9,-0.58,1.01,0.77
9,1.61,-0.64,-0.59
9,-2.68,1.67,1.18
9,-0.18,0.82,0.57
9,0.41,1.03,-0.32
9,-0.95,0.48,0.46
9,0.77,-0.59,-0.23
9,0,1.02,0.52
9,0.14,0.23,0.61
9,0.59,0.75,0.21
9,0.13,-1.11,-0.4
9,-0.94,1.32,0.66
9,0.27,-1.31,-0.64
9,1.53,-3.04,-1.62
9,-0.8,0.34,0.81
9,0.58,-1.88,-0.97
9,-0.13,-1.06,1.07
9,0.27,0.1,-1.39
9,-0.53,1.71,0.82
9,-0.76,0.49,0.74
9,-0.14,2.98,1.84
9,0.41,-0.84,-0.24
9,0.49,-0.53,-0.51
9,-0.13,0.97,0.99
9,-0.31,0.83,0.09
9,0.72,-0.25,-0.05
9,0,0.61,0.43
9,0.4,-0.08,0.28
9,0.22,-1.58,-0.58
9,1.11,0.18,0.25
9,0.31,-0.51,0.25
9,1.4,-1.43,-1
9,1.98,-3.77,-1.76
9,-1.61,1.11,-1.05
9,0.47,-1.46,-3.57
9,0.43,-1.04,-2.36
9,-1.11,-3.22,-5.37
9,-1.81,0.96,2.1
9,-0.35,0.46,2.86
9,2.73,2.27,-0.48
9,-0.13,0.89,1.94
9,2.14,-2,-3.46
9,-0.25,-4.21,-5.89
9,-0.63,0.56,0.77
9,0.04,-2.98,-1.67
9,-1.74,-3.36,-5.88
9,-2.71,-2.58,-4.2
9,-2.88,-3.63,0.78
9,-3.6,-2.24,-1.18
9,1.47,-5.5,-4.64
9,-1.77,-7.33,-1.45
9,1.14,7.68,2.56
9,-0.42,-5.87,-8.62
9,6.22,9.29,5.33
9,4.08,5.73,4.36
9,-2.26,-1.94,0.42
9,1.83,2.41,6.28
9,-0.64,-0.59,-2.34
9,-0.47,1.77,3.3
9,-2.04,-4.69,-5.35
9,-0.04,3.07,0.21
9,1.72,-0.25,-0.16
9,1.22,3.98,4.01
9,4.04,1.57,3.66
9,-1.94,-1.46,-1.83
9,0.21,1.59,4.21
9,5.04,0.84,1.97
9,-2.08,-1.71,-1.69
9,1.72,1.74,1.66
9,-0.68,0,-0.23
9,-2.22,3.04,2.82
9,-1.2,-1.2,-0.27
9,1.09,-1.11,-1.89
9,-0.33,0.87,-1.58
9,2.16,0.98,1.34
9,0.33,-1.49,-1.09
9,-0.36,1.99,3.01
9,-1.67,0.61,0.42
9,0.66,0.66,0.92
9,-0.62,-3.04,-3.15
9,-0.12,1.86,2.72
9,-1.2,-0.24,-0.63
9,2.35,0.86,1.99
9,-1.39,-0.72,0.72
9,-0.21,-0.71,-1.14
9,0.17,1.15,-1.36
9,0.87,-1.06,-2.18
9,1.52,0.24,1.7
9,1.46,0.65,1.28
9,-1.96,2.58,2.43
9,0.86,0.23,-0.87
10,1.27,0.02,0.43
10,4.58,0.21,0.06
10,0.93,-0.7,-0.11
10,-1.45,0.43,-0.21
10,1.74,0.92,0.17
10,0.79,0.22,0.62
10,-0.78,-0.08,0.75
10,-2.62,-0.08,-0.25
10,-0.13,0.26,0.26
10,2.7,0.55,0.36
10,1.31,0.06,0.59
10,-1.17,-0.12,0.11
10,1.84,0.5,0.38
10,-0.13,-0.08,-0.19
10,-1.68,-0.26,-0.71
10,-0.92,-0.18,0.84
10,0.93,0.16,-0.42
10,-1.05,0.52,-0.23
10,-0.27,0.44,1.07
10,-1.06,-0.42,0.08
10,-0.4,-1.42,-0.52
10,-2.16,0.18,1.11
10,-2.34,-0.83,-0.68
10,1.55,0.51,-0.42
10,2.36,0.06,0.8
10,-0.41,-0.2,-0.79
10,3,0.08,-0.33
10,1.85,0.79,0.13
10,1.95,2.04,1.7
10,0,-0.08,0.1
10,-5.74,-0.34,-0.62
10,3.11,0.14,1.14
10,0.39,-0.34,0.04
10,5.75,0.78,0.76
10,-0.74,-0.38,-0.98
10,-0.75,-0.12,0.14
10,0.38,0.3,-0.18
10,2.25,0,-0.02
10,1.1,-1.03,-0.23
10,2.06,-0.33,-0.39
10,-1.78,-0.76,-0.41
10,-0.36,0.31,0.6
10,-2.06,-0.51,-0.7
10,2.35,-0.17,0.04
10,-2.66,0.39,0.25
10,1.49,-0.1,0.7
10,3.06,-0.23,-0.51
10,0.95,-0.79,-0.68
10,1.06,0.15,-0.1
10,1.98,0.06,0.88
10,0.46,-0.56,-1.07
10,-2.16,-0.27,-0.25
10,2.09,0,0.54
10,-1.48,0.27,0.02
10,-0.12,-0.71,-0.27
10,2.31,1.41,1.88
10,1.13,-0.19,0.16
10,-1.23,0.52,0.37
10,0,-0.23,0.39
10,1.02,0.81,0.02
10,-1.34,0.06,-0.32
10,0.34,0.19,0.06
10,0.34,0.16,0.49
10,0.9,1.33,0.26
10,1.9,1.01,-0.06
10,1.86,-0.04,0.14
10,-1.51,-0.4,-0.04
10,-2.84,-2.07,-1.07
10,-0.45,-0.33,-0.49
10,-1.69,-0.04,-0.35
10,-0.92,-0.76,-0.27
10,-0.58,0.17,0.7
10,3.03,1.39,0.53
10,1.02,0,-0.12
10,1.01,0.57,-0.02
10,-0.89,0.06,0.37
10,-3.58,-3.21,-4.27
10,0.35,0.27,0.83
10,-0.92,0.25,-0.36
10,2.57,1.19,1.23
10,1.93,0.72,1.36
10,-1.23,0.82,1.3
10,1.24,0.35,0.57
10,-1.67,-0.12,-0.38
10,-2.04,-2.01,-0.81
10,0.58,1.14,0.9
10,-2.42,-0.51,-0.37
10,-0.12,1.48,2.02
10,-0.35,0,-0.02
10,1.3,0.67,0.52
10,-0.94,0.18,0.26
10,-0.24,0.5,0.28
10,0.59,0.18,0.2
10,-1.41,-0.14,-0.04
10,0,-0.18,0.04
10,0.96,0.1,0.53
10,-1.3,-0.06,-0.51
10,-1.2,0.06,0.41
10,-0.85,0.88,-0.04
10,-0.61,-0.06,0.14
10,-2.46,-0.22,-0.12
10,-1.77,-0.08,-0.1
10,1.8,0.82,0.57
10,-2.4,-0.77,-0.49
10,-1.42,-1.27,-0.77
10,1.97,0.22,0.36
10,0.77,1.09,0.22
10,0.51,0.76,0.53
10,0.51,0.77,-0.1
10,0,-0.33,0.12
10,-0.51,0.12,-0.04
10,2.8,0.35,0.2
10,2.1,-0.06,0.23
10,1.69,-0.08,-0.1
10,1.07,0.73,-0.04
10,2.83,0.23,0
10,-1.49,-0.58,-0.06
10,-1.51,0.53,0.08
10,0.35,-0.47,0.2
10,-0.12,0.18,-0.39
10,0.35,-0.39,-0.12
10,-0.35,0.02,-0.43
10,0.24,0.41,0.71
10,-1.41,-0.37,-0.14
10,-2.26,-0.25,-0.06
10,-2.32,0.2,-0.33
10,1.62,1.27,0.61
10,0.86,0.37,-0.23
10,-0.24,-0.19,0.43
10,2.56,-0.02,-0.1
10,1.31,-1.18,-0.29
10,-3.53,-2.52,-3.15
10,0.97,0.36,1.88
10,-0.97,1.04,0.02
10,-1.46,0.16,-0.16
10,1.11,0.67,0.12
10,0.49,0.88,0.63
10,-0.12,-0.08,0.55
10,-0.61,-0.33,-0.61
10,0.74,0.68,-0.08
10,-0.85,-0.29,-0.1
10,3.07,0.7,0.73
10,-0.48,-1.08,-1.35
10,2.39,0.58,0.64
10,1.29,-0.06,-0.28
10,0.81,0.7,0.4
10,1.03,-0.31,-0.18
10,-1.81,0.15,0.24
10,2.19,-1.39,0.06
10,-0.11,-0.08,-0.85
10,-1.92,-0.88,-0.79
10,1.38,0.51,0.32
10,-0.57,0.16,-0.42
10,0.46,0.69,0.72
10,0.8,0.12,0.1
10,0.11,0.1,0.38
10,-1.01,-0.49,-0.42
10,0.57,0.76,0.28
10,0.45,-0.16,0.3
10,-1.58,-1.22,-0.53
10,-0.8,0.45,-0.24
10,0.35,0.06,-0.28
10,-1.73,-0.2,0.4
10,-1.41,0.04,-0.16
10,-1.07,-1.31,-1.48
10,-0.6,0.34,-0.3
10,-1.21,-0.36,-0.22
10,-0.24,0.97,0.96
10,0.12,0.22,1.11
10,-1.59,-2.06,-3.85
10,2.36,1.98,5.89
10,-0.97,-1,0.14
